epoch,train_loss,train_chamfer,train_adj,val_loss,val_chamfer,val_adj,lr
1,0.9866308274778347,0.2939261452665607,1.385409401458444,0.9591183662414551,0.2707589328289032,1.3767189025878905,0.00029998167992352655
2,0.9300646521512744,0.23978587420820033,1.380557539393601,0.9216703176498413,0.23512498736381532,1.3730906963348388,0.0002999267242143111
3,0.880897392347021,0.19185158321000997,1.378091618852708,0.8714354395866394,0.1855908989906311,1.3716891288757325,0.0002998351464318525
4,0.842302932322604,0.1537397107453022,1.377126419428483,0.8304420232772827,0.1459256201982498,1.3690328121185302,0.0002997069691715983
5,0.8200494467633442,0.13136260030628408,1.377373678012959,0.8100633144378662,0.12640969157218934,1.3673073053359985,0.00029954222405936945
6,0.8016700837218645,0.11435524504450918,1.3746297035402464,0.7949736833572387,0.1123420774936676,1.3652631998062135,0.00029934095174355733
7,0.78839674678821,0.10118774187217638,1.3744180144615543,0.7817365407943726,0.09924923330545425,1.364974594116211,0.00029910320188509414
8,0.7726146850771117,0.08504295240617493,1.3751434596996863,0.7700892448425293,0.08896636217832565,1.362245750427246,0.00029882903314519993
9,0.7532420060009632,0.0671500527453654,1.3721839131660831,0.7566813707351685,0.07746449112892151,1.3584337949752807,0.0002985185131709087
10,0.7452741114838609,0.056814852125436355,1.376918524214365,0.7429001927375793,0.06524197459220886,1.3553164720535278,0.00029817171857837786
11,0.7340121269226074,0.04845278456951808,1.371118687888951,0.7348260641098022,0.057363924384117124,1.354924249649048,0.00029778873493398384
12,0.7242359970379801,0.040309637640286416,1.3678527179273587,0.7265799283981323,0.049222201108932495,1.3547154188156127,0.0002973696567332102
13,0.7217449227583062,0.034157021314773744,1.3751758070825373,0.7221750378608703,0.04477030634880066,1.3548094749450683,0.0002969145873773321
14,0.7202781305729764,0.030518041724718892,1.3795201685822125,0.7181174039840699,0.03958067670464516,1.3570734500885009,0.0002964236391479039
15,0.7124283198014046,0.02702685250240622,1.3708029534052877,0.7138626337051391,0.03483075201511383,1.3580637454986573,0.0002958969331790549
16,0.7153342510890035,0.02968390112363019,1.3713007274183255,0.7102692127227783,0.03183345943689346,1.35687153339386,0.00029533459942760165
17,0.7125490944362382,0.02512494478266216,1.3748483194888217,0.7066684246063233,0.030648937821388243,1.3520390033721923,0.00029473677664098295
18,0.7099808743856486,0.023082064989122374,1.3737976157549516,0.7060050129890442,0.029365740716457367,1.3532785654067994,0.000294103612323026
19,0.7065613831131203,0.021653773281180743,1.3698151956484155,0.7037088990211486,0.030358269065618514,1.3467012882232665,0.00029343526269755196
20,0.7110443809657421,0.02394103931570516,1.3742066702796418,0.7046165466308594,0.030401325225830077,1.3484304904937745,0.00029273189266983027
21,0.704006151666919,0.02149054531044173,1.3650312180657989,0.7001680135726929,0.028951364010572432,1.342433261871338,0.0002919936757858904
22,0.7102392992927032,0.023524495438464636,1.3734296062617626,0.701916766166687,0.03064131736755371,1.3425508737564087,0.0002912207941897024
23,0.7052516613191772,0.020366074969467608,1.3697711808010213,0.699716579914093,0.029611046612262725,1.3402111053466796,0.00029041343857823525
24,0.71496619877306,0.02583818976740235,1.3782559968892811,0.7011732339859009,0.030368806421756746,1.3416088819503784,0.00028957180815440524
25,0.7078396272890776,0.026213425925923784,1.3632524059814157,0.7016244769096375,0.031248296797275543,1.340752363204956,0.000288696110577926
26,0.7153394233833239,0.033059647650394625,1.3645595416281988,0.7051326036453247,0.033960606157779696,1.3423440217971803,0.0002877865619140711
27,0.7120346207063175,0.02808773655046537,1.3678937594867446,0.7032350301742554,0.03042534589767456,1.3456193447113036,0.00028684338658036354
28,0.7233264376816241,0.032690548781052375,1.3812717731716564,0.7078126311302185,0.033767585456371305,1.348090124130249,0.0002858668172912038
29,0.7121288874774303,0.027027176638830055,1.3702033920195495,0.7140779376029969,0.03497394323348999,1.3582079887390137,0.0002848570950004513
30,0.7100684284006508,0.023601670433016655,1.3729335092803807,0.697803509235382,0.03052687495946884,1.3345532417297363,0.00028381446884197253
31,0.7064319970538315,0.02427259398606217,1.3643188094629826,0.6952314496040344,0.030116775631904603,1.330229353904724,0.0002827391960681709
32,0.7058785575107464,0.02302352375197179,1.3657100466848577,0.6947494864463806,0.03033488094806671,1.3288291692733765,0.0002816315419865136
33,0.7039188522737003,0.02428343212141574,1.3592708226546502,0.6948321461677551,0.030547505617141722,1.3285693168640136,0.0002804917798940713
34,0.7026461293396441,0.021857547094521014,1.3615771659369607,0.6938125967979432,0.02956200987100601,1.3285011768341064,0.00027932019101008557
35,0.6959892800710734,0.02196257970142133,1.3480534125300287,0.6922642350196838,0.02983703464269638,1.3248543977737426,0.00027811706440658264
36,0.6985173769367551,0.020783145740194228,1.355468461814436,0.6858777523040771,0.029007622599601747,1.3137402534484863,0.0002768826969370492
37,0.6981726636006994,0.02118993423951482,1.3539654780360102,0.686227810382843,0.029865606874227523,1.3127243995666504,0.0002756173931631881
38,0.6887376574636663,0.020396652730923254,1.3366820383997797,0.6806873798370361,0.028966575860977173,1.303441572189331,0.0002743214652797724
39,0.6884167333251064,0.02098260136339271,1.3348682655871493,0.676185154914856,0.02942386791110039,1.293522548675537,0.00027299523303761595
40,0.6854707199392966,0.017579519361691567,1.3357823948258336,0.6705862045288086,0.028180551528930665,1.2848113298416137,0.0002716390236646797
41,0.6800773328947789,0.021055270890587743,1.3180441023076621,0.6707224607467651,0.030064620077610016,1.2813157081604003,0.000270253171785333
42,0.682551005511608,0.02168931048905965,1.3217233731908706,0.6860336899757385,0.03564981669187546,1.3007677793502808,0.0002688380193377901
43,0.6848934605283644,0.023732502194284237,1.3223219160894746,0.6759062886238099,0.03265301287174225,1.2865065813064576,0.000267393915489742
44,0.6683842371968389,0.020831003170279624,1.2951064619045813,0.6714975357055664,0.03448090404272079,1.274033212661743,0.00026592121655220473
45,0.6730217001970532,0.025694301478492405,1.2946547871654472,0.6809642434120178,0.030569375306367875,1.300789713859558,0.0002644202858916046
46,0.6644370550090827,0.021102891041381844,1.286668341136673,0.6784086585044861,0.03541226089000702,1.2859927415847778,0.00026289149384012327
47,0.6533628696376838,0.021485070001731797,1.2637556108456214,0.675747013092041,0.03703015148639679,1.277433705329895,0.0002613352176043235
48,0.6608586467585518,0.02113417796428921,1.2794488980932144,0.6527242541313172,0.032779541611671445,1.239889430999756,0.0002597518411720796
49,0.6506585530864383,0.02571943452925358,1.2498782444926142,0.6534770607948304,0.03585925251245499,1.235235595703125,0.00025814175521783356
50,0.6419043911313548,0.024020545293115876,1.2357676943529,0.6306030988693238,0.03329980969429016,1.1946065425872803,0.0002565053570062023
51,0.632939203271588,0.021736017238457226,1.2224063826996145,0.6828471064567566,0.0358896404504776,1.2939148902893067,0.00025484305029395865
52,0.6334520861940477,0.023930215466659046,1.2190437444205422,0.6251726150512695,0.03769028186798096,1.1749646425247193,0.0002531552452304103
53,0.6412194839959006,0.024187826994553352,1.2340633001142336,0.611935842037201,0.037074850499629976,1.1497220277786255,0.00025144235825620134
54,0.6105481403545269,0.023363062985313748,1.1743701383905503,0.6173704624176025,0.03528006076812744,1.164180827140808,0.0002497048120005623
55,0.6184560222533143,0.02722013748965217,1.1824717834157852,0.6041221141815185,0.03478035628795624,1.1386835098266601,0.0002479430351770323
56,0.6206832875325842,0.022637577022163614,1.19609141697004,0.6051858425140381,0.040025995671749116,1.1303196668624877,0.0002461574624776804
57,0.6190286139840061,0.02382463195080896,1.1904079613176364,0.6200339555740356,0.04092271327972412,1.158222508430481,0.0002443485344658522
58,0.5654796095727717,0.023072801892039845,1.08481361796555,0.5904522776603699,0.03855575621128082,1.1037930727005005,0.000242516697467467
59,0.6043683545103351,0.024143945823595362,1.1604488393635426,0.5802945733070374,0.033994336426258084,1.0926004648208618,0.00024066240346089376
60,0.5968563753424339,0.024517596093485656,1.1446775579915462,0.6157021760940552,0.03617803305387497,1.159048318862915,0.00023878610996543224
61,0.5826878935387991,0.026478585976998783,1.1124186209104594,0.5968218326568604,0.03732481002807617,1.1189940214157104,0.00023688827992842683
62,0.6327040085514772,0.024818104520006087,1.2157718105223572,0.5734035253524781,0.03326981961727142,1.0802674055099488,0.00023496938161104137
63,0.6037756974257312,0.024768318257574896,1.1580147592766772,0.5959512114524841,0.03905828446149826,1.1137858629226685,0.00023302988847272253
64,0.5884761115879689,0.023785701799161226,1.1293807944047798,0.6286994218826294,0.03819823414087296,1.181002426147461,0.00023107027905438094
65,0.5756251285377058,0.02577180100731479,1.0997066735063943,0.5797490954399109,0.038499802350997925,1.0824985742568969,0.00022909103686031835
66,0.5684411658824069,0.02238845517768443,1.0921054158395933,0.5796289563179016,0.038888728618621825,1.0814804792404176,0.00022709265023893008
67,0.5997362738674127,0.024755950257616136,1.149960642879449,0.5797462940216065,0.03946491330862045,1.0805628061294557,0.00022507561226221248
68,0.5769867416724418,0.023366888641443068,1.1072396873270425,0.5878737211227417,0.03831813484430313,1.099111223220825,0.00022304042060410467
69,0.6026156764585995,0.02991092628211651,1.1454095157604773,0.5916792035102845,0.03844603896141052,1.1064663648605346,0.0002209875774176951
70,0.57713579957925,0.020504205352039014,1.113263199051607,0.5908615708351135,0.03658423870801926,1.1085546731948852,0.00021891758921132264
71,0.6143595292730238,0.02484463560349733,1.179029784156281,0.5834251761436462,0.03645210713148117,1.0939461231231689,0.00021683096672360332
72,0.5410159166576793,0.019741293223737515,1.042549233992123,0.5779861211776733,0.03869754821062088,1.0785771369934083,0.00021472822479741324
73,0.6078600721451842,0.024941515430663395,1.1658371247134163,0.5722033619880676,0.03560509234666824,1.0731965541839599,0.0002126098822528586
74,0.6110993832060434,0.020023997909235723,1.1821507840480618,0.5763373136520386,0.03512469232082367,1.0824252128601075,0.00021047646175926485
75,0.5564580496075084,0.018021492377936262,1.0768731288539553,0.571231997013092,0.035476948320865634,1.071510100364685,0.0002083284897062158
76,0.6038333999300466,0.020329604015766996,1.1670075863310434,0.5746473550796509,0.03508043885231018,1.0791337966918946,0.00020616649607367466
77,0.5903511990621252,0.018357011950710444,1.143988369738014,0.5603942275047302,0.03380967974662781,1.0531690835952758,0.00020399101430121965
78,0.5871623922320246,0.021974531336895472,1.1303757267090881,0.5651605129241943,0.033197890222072604,1.0639252424240113,0.00020180258115642578
79,0.6007347593029726,0.022404914848434116,1.1566596933938924,0.5763766288757324,0.032916226983070375,1.0869207859039307,0.00019960173660242518
80,0.6014130115509033,0.017872671406824612,1.1670806905598317,0.5927058339118958,0.035730162262916566,1.1139513731002808,0.00019738902366467966
81,0.5731417681407003,0.01894841178600649,1.108386705222639,0.603802227973938,0.03475869297981262,1.1380870819091797,0.0001951649882969971
82,0.6181740714508352,0.023039200713912262,1.1902697225218837,0.5877315759658813,0.034206949174404144,1.1070492744445801,0.00019293017924682554
83,0.5665800652457672,0.02085445307701537,1.0914512085683137,0.5849542379379272,0.03558315634727478,1.098742175102234,0.00019068514791985782
84,0.5926892965742685,0.024086807827347692,1.1372049861741298,0.5835498452186585,0.03407036066055298,1.098958921432495,0.00018843044824398087
85,0.6116546404014513,0.023222598816873958,1.176864093947179,0.571787691116333,0.033213816583156586,1.0771477222442627,0.00018616663653260194
86,0.5763043471910421,0.023900822781532712,1.1048070551122275,0.558677875995636,0.034645119309425355,1.0480655193328858,0.00018389427134738657
87,0.5621601667218995,0.020574965089270213,1.0831704116562038,0.5663574457168579,0.03405933082103729,1.0645962476730346,0.0001816139133604421
88,0.5648866544649439,0.02124089971908088,1.087291505730268,0.5731973052024841,0.031710706651210785,1.0829731941223144,0.00017932612521598013
89,0.5539749299438255,0.022459186685895458,1.0630314923027187,0.5778739094734192,0.03624517172574997,1.0832574367523193,0.0001770314713914923
90,0.5381421898175212,0.01958573898933466,1.0371129072985603,0.5668256402015686,0.031393368542194364,1.0708645105361938,0.0001747305180584743
91,0.5571578532746695,0.021101073045464394,1.0721135671856334,0.5554158329963684,0.03064247816801071,1.04954674243927,0.00017242383294273106
92,0.5566167119637276,0.020002910632242278,1.0732275953570616,0.5566027283668518,0.029985035955905914,1.0532354354858398,0.0001701119851842992
93,0.5118653149280733,0.0216165017879125,0.9804976426281975,0.5528307676315307,0.02972048819065094,1.0462205410003662,0.00016779554519702022
94,0.5235640805901833,0.020708920777712053,1.0057103176718776,0.5512687921524048,0.02923871874809265,1.044060182571411,0.00016547508452779936
95,0.5386029111528859,0.020592613344632305,1.0360205821620607,0.5505351781845093,0.030772048234939575,1.0395262479782104,0.00016315117571558496
96,0.5666032016855999,0.02079204180576269,1.091622306305228,0.5566935658454895,0.030821743607521056,1.0517436504364013,0.00016082439215010303
97,0.5797264460221078,0.021688365712038523,1.1160761604031313,0.5828481197357178,0.0338837206363678,1.097928762435913,0.0001584953079303819
98,0.5444726018072332,0.021212818553146807,1.046519569980288,0.5669697165489197,0.03131559491157532,1.0713082790374755,0.00015616449772310202
99,0.5900742319023725,0.02150756080897109,1.1371333471779685,0.5528973340988159,0.030757327377796174,1.0442800045013427,0.00015383253662080534
100,0.5269364089641756,0.019092372537237928,1.015688076760005,0.5466905117034913,0.03306648284196854,1.0272480726242066,0.00015149999999999997
101,0.5646453436138561,0.024834498473741477,1.0796216899908861,0.5491933584213257,0.03560613989830017,1.027174425125122,0.00014916746337919462
102,0.5729419901533034,0.02381644542645482,1.098251088151654,0.5454413175582886,0.033936414122581485,1.0230098247528077,0.00014683550227689792
103,0.5866169269802501,0.021224076416596627,1.1307857106032881,0.5414909482002258,0.03298515677452087,1.0170115947723388,0.00014450469206961803
104,0.5202388213676157,0.019212315021788034,1.0020530165977848,0.5594701886177063,0.03442957252264023,1.0500812768936156,0.0001421756078498969
105,0.548732362325909,0.019026868226169384,1.0594109806042273,0.5553088068962098,0.032323746383190154,1.0459701299667359,0.00013984882428441498
106,0.5547026210618251,0.018346773695598527,1.0727116743337761,0.5440911412239074,0.030421291291713715,1.0273397445678711,0.00013752491547220055
107,0.5460662726059701,0.018981944299438624,1.0541686363590574,0.5341010332107544,0.03298271298408508,1.0022366046905518,0.00013520445480297972
108,0.5379425368262726,0.020534122670159756,1.0348168495789314,0.5401388287544251,0.030940650403499602,1.0183963298797607,0.00013288801481570076
109,0.5586347180662803,0.021230656906817722,1.0748081103111933,0.5427854299545288,0.03034707307815552,1.0248767375946044,0.00013057616705726893
110,0.5315681996854763,0.018610314945283445,1.0259157598597333,0.5504490613937378,0.02955629825592041,1.0417855262756348,0.00012826948194152564
111,0.5581780180190373,0.019535518549744366,1.0772850038935837,0.5372109889984131,0.031010232865810394,1.012401533126831,0.0001259685286085076
112,0.5297372147296239,0.01835220057553458,1.022770029827229,0.5298417329788208,0.031657977402210234,0.9963675260543823,0.00012367387478401983
113,0.5290426125804197,0.0186700012751864,1.0207452403688895,0.5207629442214966,0.031138339638710023,0.9792491912841796,0.00012138608663955785
114,0.5915792028880814,0.017705602661787886,1.1477471995122224,0.5191017389297485,0.03118565082550049,0.9758321523666382,0.00011910572865261342
115,0.5362404744023258,0.018152967782564533,1.0361750010147834,0.5186113119125366,0.031485334038734436,0.9742519617080688,0.00011683336346739797
116,0.5642596714704939,0.019924766628198254,1.0886698220540019,0.5344014525413513,0.03133997768163681,1.006122922897339,0.000114569551756019
117,0.5257400369759903,0.01889551897506112,1.01368903766558,0.5331442952156067,0.03178439885377884,1.002719807624817,0.00011231485208014208
118,0.5411638605941846,0.017844745979725737,1.0466382208379728,0.5383443355560302,0.032025405764579774,1.0126378774642943,0.00011006982075317441
119,0.5306919593255497,0.016198206873773373,1.0289874944872068,0.5278635501861573,0.03132312595844269,0.9930808782577515,0.00010783501170300284
120,0.5185864506994636,0.017352294628915278,1.0024683058840558,0.5371983408927917,0.03221839517354965,1.009959864616394,0.00010561097633532032
121,0.5179823990007049,0.023004426250179993,0.9899559553387096,0.5174705147743225,0.032467512786388396,0.970006012916565,0.00010339826339757476
122,0.5240325568949135,0.01573751823416034,1.0165900836870507,0.5121562957763672,0.033069759607315063,0.9581730842590332,0.00010119741884357419
123,0.5517774959212368,0.01934050388851212,1.0648739945541308,0.5140797376632691,0.032265284657478334,0.963628888130188,9.90089856987803e-05
124,0.5021935524871048,0.018344514795298715,0.9676980578783646,0.5191093683242798,0.03243889510631561,0.9733409404754638,9.683350392632532e-05
125,0.5368875042327399,0.02068563659214279,1.0324037404893671,0.526692008972168,0.03193916529417038,0.9895056962966919,9.467151029378417e-05
126,0.5170145364640986,0.017084706900189223,0.9998596721482509,0.5240496158599853,0.032402335107326506,0.9832945823669433,9.252353824073503e-05
127,0.5574965575366344,0.018271974640563855,1.0784491798252736,0.5322246074676513,0.031650036573410034,1.0011491298675537,9.039011774714132e-05
128,0.5378415862333428,0.018408431373174907,1.0388663208600386,0.561323595046997,0.030623629689216614,1.0613998889923095,8.827177520258669e-05
129,0.5487872550209749,0.019358787938807773,1.058856946172066,0.5303750514984131,0.03147768527269364,0.9977947235107422,8.616903327639658e-05
130,0.5492617053893006,0.018959150079963277,1.060605115682176,0.5671784162521363,0.03151586800813675,1.0713251113891602,8.40824107886773e-05
131,0.5612311253269899,0.01822954045554388,1.086003182003799,0.5217871904373169,0.031258292496204376,0.9810578107833863,8.201242258230487e-05
132,0.5201296968367494,0.01625509726480373,1.0077491894509027,0.522389018535614,0.030629085004329683,0.9835198402404786,7.995957939589525e-05
133,0.578467612127656,0.018714432288142083,1.1195063591003418,0.5196568489074707,0.029949615895748138,0.9794144868850708,7.792438773778746e-05
134,0.522069842491335,0.014295085649756551,1.0155495139001642,0.5139880776405334,0.030372793972492217,0.9672305822372437,7.590734976106984e-05
135,0.5235514704463551,0.016963404829351648,1.0131761368038585,0.5356906414031982,0.030819784104824065,1.0097417116165162,7.390896313968159e-05
136,0.5591316095833639,0.01616113683552418,1.0859409495464807,0.532328200340271,0.032851898670196535,0.9989526033401489,7.192972094561894e-05
137,0.5162394561813873,0.018673811252545386,0.9951312952828639,0.5134330630302429,0.03312833607196808,0.9606094360351562,6.99701115272774e-05
138,0.5378075858342994,0.02126824646030815,1.033078679760683,0.5231054663658142,0.033421240746974945,0.9793684482574463,6.803061838895858e-05
139,0.5562455573128265,0.019929695440438187,1.0726317207790115,0.5235227346420288,0.03311818093061447,0.9808091402053833,6.611172007157312e-05
140,0.5188458272554342,0.017943138998110317,1.0018053945985812,0.5241669297218323,0.0333958625793457,0.9815421342849732,6.421389003456775e-05
141,0.5289629292719572,0.018646550699345118,1.020632780871345,0.5273501157760621,0.03373836576938629,0.9872235059738159,6.233759653910624e-05
142,0.5247286245660875,0.017215461117550006,1.0150263211102162,0.5354302763938904,0.03415441960096359,1.0025517225265503,6.048330253253297e-05
143,0.512522293815335,0.02116914693881007,0.9827063083648682,0.5331680417060852,0.03380147814750671,0.998733115196228,5.8651465534147776e-05
144,0.5305152338685342,0.01984621725470117,1.0213380340233589,0.5260270714759827,0.03284166753292084,0.9863708019256592,5.6842537522319565e-05
145,0.49540496566920605,0.01806186696568739,0.9546861891607636,0.5188772678375244,0.03349054753780365,0.970773434638977,5.505696482296774e-05
146,0.501834813830922,0.018148713681883026,0.9673722021788069,0.5195590496063233,0.03333344757556915,0.9724512100219727,5.329518799943772e-05
147,0.5258010093448231,0.018667459198572104,1.0142671159170207,0.5205081105232239,0.033282211422920226,0.9744518280029297,5.155764174379864e-05
148,0.5561936023165879,0.019526415640144672,1.0733343929920383,0.5263597369194031,0.03228559866547585,0.988148283958435,4.9844754769589716e-05
149,0.4980622055461106,0.018681959475128396,0.9587604964821084,0.5174336910247803,0.030377375334501265,0.9741126537322998,4.815694970604132e-05
150,0.5292157038901616,0.01794216456343827,1.0225470829935908,0.519267737865448,0.03030204474925995,0.9779314041137696,4.64946429937977e-05
151,0.5398585229244047,0.017842600791199693,1.0440318549720986,0.5235535383224488,0.030270618200302125,0.9865658521652222,4.485824478216647e-05
152,0.5122928188263791,0.01627572333819947,0.9920341881733497,0.5333494305610657,0.02952210009098053,1.0076546669006348,4.324815882792041e-05
153,0.5367624852263811,0.0177377856616835,1.0380493882790351,0.5350257635116578,0.029473502933979035,1.0111045598983766,4.166478239567645e-05
154,0.5407988301758627,0.018337632990577845,1.0449223969746562,0.5334588527679444,0.02946300953626633,1.0079916715621948,4.010850615987676e-05
155,0.5157401145083232,0.014942145608003858,1.0015959479276417,0.5308548927307128,0.02962450161576271,1.002460789680481,3.85797141083954e-05
156,0.5296914432812663,0.019017450656127005,1.0213480018874974,0.5276006698608399,0.029989425092935562,0.9952224969863892,3.7078783447795306e-05
157,0.5116074331177091,0.01720961789121327,0.9887956265106942,0.5347855806350708,0.030205823481082916,1.0091594934463501,3.560608451025805e-05
158,0.5208116827659237,0.018319692426514857,1.0049839656329849,0.5334860920906067,0.030306114256381987,1.0063599586486816,3.4161980662209966e-05
159,0.5621241018610094,0.01996146243752785,1.0843252661158738,0.5508385896682739,0.02914973199367523,1.043377685546875,3.2746828214667056e-05
160,0.48579243462062577,0.017215521879566525,0.9371538225886891,0.5433097004890441,0.02931233197450638,1.0279947519302368,3.1360976335320314e-05
161,0.5697440233045411,0.018051277339747807,1.1033855016949108,0.5451339244842529,0.029950887709856034,1.0303660869598388,3.0004766962384037e-05
162,0.5471903583378468,0.020329543109079008,1.0537216084674723,0.5438491582870484,0.030707641690969466,1.026283049583435,2.8678534720227595e-05
163,0.556536515360897,0.018586292682052814,1.075900457437756,0.5435117006301879,0.03050643056631088,1.0260105848312377,2.738260683681189e-05
164,0.5077325377649474,0.016063429125883048,0.9833382263924312,0.5463753461837768,0.029600246995687484,1.033550214767456,2.6117303062950787e-05
165,0.5178156969616714,0.022025472294647717,0.9915804770386335,0.5473093271255494,0.029590414464473726,1.035437822341919,2.4882935593417338e-05
166,0.543655528605563,0.014667657574692976,1.0579757296923296,0.5199063777923584,0.030437998473644257,0.978936767578125,2.3679808989914346e-05
167,0.49222244452504277,0.01666181937800449,0.95112126024024,0.5184142470359803,0.03052917420864105,0.9757701635360718,2.2508220105928586e-05
168,0.5142566810533838,0.022096482946456057,0.9843203928864118,0.5173222303390503,0.030439722537994384,0.9737650156021118,2.1368458013486254e-05
169,0.5192957202207695,0.018148333412929644,1.0022947741943655,0.5420698165893555,0.029699894785881042,1.0247398138046264,2.0260803931829018e-05
170,0.5237226266305424,0.017508985420453895,1.0124272906664507,0.5144198894500732,0.030514106154441833,0.9678115606307983,1.9185531158027382e-05
171,0.5343042421109468,0.01658306675917894,1.0354423511375501,0.5404305219650268,0.029838818311691283,1.021183443069458,1.814290499954859e-05
172,0.5419785993770488,0.017764729058858262,1.0484277264585773,0.513841164112091,0.030473187565803528,0.9667359352111816,1.7133182708796125e-05
173,0.5184861519961681,0.016944939144028042,1.0030824345292397,0.5132557392120362,0.030511294305324555,0.9654888868331909,1.6156613419636405e-05
174,0.4697305542751423,0.0158230086553444,0.9078150941330252,0.5122761368751526,0.030561959743499754,0.9634283542633056,1.521343808592883e-05
175,0.5414908968129204,0.0152636553766658,1.0524544756389358,0.5117744565010071,0.03048146516084671,0.9625859737396241,1.430388942207395e-05
176,0.5340504895136194,0.017856203815312062,1.0323885667671278,0.511804747581482,0.030384652316570282,0.96284019947052,1.3428191845594672e-05
177,0.5439560902350157,0.017323679860355785,1.053264819881291,0.5118683815002442,0.030185452103614806,0.963365888595581,1.2586561421764692e-05
178,0.5099362649963898,0.018756344046407532,0.98235982077793,0.5118022203445435,0.03011871427297592,0.9633669853210449,1.1779205810297517e-05
179,0.49832034863314584,0.017311943170515078,0.9620168261157657,0.511314058303833,0.030136090517044068,0.9623559474945068,1.1006324214109521e-05
180,0.538956718537414,0.018888152701762115,1.040137150912609,0.5111533045768738,0.030131644755601882,0.962043309211731,1.0268107330169699e-05
181,0.5138877497136014,0.017003093674344924,0.9937693146825994,0.5111546993255616,0.030135837197303773,0.96203773021698,9.564737302447975e-06
182,0.5161111129140391,0.018582047804177385,0.9950581337641744,0.5112166285514832,0.030162277817726135,0.9621086835861206,8.896387676973969e-06
183,0.4931297255951224,0.018545791217424338,0.9491678638365663,0.5089071750640869,0.030168958753347398,0.9574764251708985,8.263223359017e-06
184,0.5025810495163631,0.01575903322330667,0.9736440366911656,0.5090681791305542,0.03017825186252594,0.9577798843383789,7.6654005723983e-06
185,0.5200943495463399,0.021231354006285806,0.9977260023644827,0.5091864705085755,0.030163685977458953,0.9580455541610717,7.1030668209450306e-06
186,0.5040539179033446,0.021536182720684312,0.9650354570555455,0.5089501976966858,0.03017733097076416,0.9575457334518432,6.5763608520960215e-06
187,0.4937598392801377,0.015466126839368089,0.9565874280281437,0.5120868563652039,0.03025018721818924,0.9636733531951904,6.085412622667769e-06
188,0.5050431437862729,0.014880596958462474,0.9803250808160282,0.5120488166809082,0.03025377318263054,0.9635900974273681,5.630343266789724e-06
189,0.516365417577688,0.018168945733493973,0.996392931174306,0.5119619488716125,0.03022208660840988,0.963479733467102,5.211265066016079e-06
190,0.5254283518467134,0.01995174789312974,1.0109532041457092,0.5119124412536621,0.030219588428735733,0.9633856773376465,4.828281421622056e-06
191,0.5204056374077658,0.017006043941505903,1.0067991793734357,0.5118398547172547,0.030217472463846207,0.9632447719573974,4.481486829091205e-06
192,0.4992030665133763,0.018768130322393863,0.9608698591445256,0.5116816639900208,0.030214929580688478,0.9629334926605224,4.170966854800051e-06
193,0.5434847213689563,0.02030922335039065,1.046351000521947,0.5086353182792663,0.03019382357597351,0.9568830013275147,3.896798114905829e-06
194,0.5051063953094113,0.017201195425778918,0.9758103975971926,0.5119624733924866,0.03017382398247719,0.9635773181915284,3.6590482564426198e-06
195,0.5038632628987136,0.018372847834258403,0.970980834613726,0.508905553817749,0.03017245829105377,0.9574661731719971,3.4577759406304967e-06
196,0.5647167476635535,0.02367416071226296,1.0820851904674642,0.5089073777198792,0.030159542709589003,0.957495641708374,3.293030828401673e-06
197,0.5260369962858922,0.016130307562721585,1.0198133755656122,0.5122228264808655,0.030121271312236787,0.9642031192779541,3.164853568147469e-06
198,0.5487257080170714,0.01825363905105776,1.0609441243329094,0.512262511253357,0.030104894191026688,0.9643152475357055,3.073275785688857e-06
199,0.49584577095161364,0.018673304830071995,0.9543449421530789,0.5123068928718567,0.030088010430335998,0.964437747001648,3.0183200764734024e-06
200,0.5013920757377032,0.016393345391866074,0.9699974557728444,0.5123451709747314,0.03006737157702446,0.9645555734634399,2.9999999999999997e-06
